"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2025","San Diego State University","58","1187","58","45589","0","0","0","39","9","1416","24945","0","0","0","1226","58","47005","0","0","0","0","0","0","1179","56","45832","0","0","0","47","6","1173","861","52","315","39","49","16","1","1","0","0","0","0","0","0","972","46","40058","254","28","6947","0","0","0","12","2","324","0","0","0","1","1","40","1","1","77","0","0","0","0"
"2018","San Francisco State University","12","124","12","4194","0","0","0","18","1","1024","24946","0","0","0","142","12","5218","0","0","0","0","0","0","125","12","4845","0","0","0","17","1","373","52","10","60","11","26","4","4","1","0","0","0","0","0","0","87","10","3757","55","6","1461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","San Francisco State University","6","79","6","3200","0","0","0","0","0","0","24946","0","0","0","79","6","3200","0","0","0","0","0","0","79","6","3200","0","0","0","0","0","0","16","6","33","6","28","6","2","6","0","0","0","0","0","0","79","6","3200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","San Francisco State University","9","212","7","10512","0","0","0","12","2","360","24946","0","0","0","224","7","10872","0","0","0","0","0","0","224","7","10872","0","0","0","0","0","0","67","7","134","7","18","7","5","7","0","0","0","0","0","0","200","7","10016","24","9","856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","San Francisco State University","10","181","10","6882","0","0","0","6","1","240","24946","0","0","0","187","10","7122","0","0","0","0","0","0","127","10","5638","0","0","0","60","3","1484","74","10","90","10","23","10","0","0","0","0","0","0","0","0","175","10","6762","12","4","360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","San Francisco State University","12","386","12","16336","0","0","0","0","0","0","24946","0","0","0","386","12","16336","0","0","0","0","0","0","333","12","14295","0","0","0","53","4","2041","89","11","227","11","69","9","1","1","0","0","0","0","0","0","368","12","15810","18","5","526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","San Francisco State University","7","155","7","6053","0","0","0","11","4","538","24946","0","0","0","166","7","6591","0","0","0","0","0","0","165","7","6545","0","0","0","1","1","46","45","6","84","7","37","5","0","0","0","0","0","0","0","0","105","7","4178","61","7","2413","0","0","0","1","1","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","San Francisco State University","9","81","9","2549","0","0","0","6","1","251","24946","0","0","0","87","9","2800","0","0","0","0","0","0","76","8","2531","0","0","0","11","1","269","40","7","27","8","16","6","4","2","0","0","0","0","0","0","77","9","2314","10","3","486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","San Francisco State University","8","47","8","1899","0","0","0","35","2","1696","24946","0","0","0","82","8","3595","0","0","0","0","0","0","80","7","3542","0","0","0","2","1","53","21","7","33","7","25","4","2","2","1","1","0","0","0","0","45","8","1780","37","4","1815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","San Francisco State University","10","111","10","5632","0","0","0","95","2","6296","24946","0","0","0","206","10","11928","0","0","0","0","0","0","204","10","11853","0","0","0","2","1","75","48","10","66","8","87","5","5","2","0","0","0","0","0","0","154","10","7929","52","3","3999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","San Francisco State University","7","55","7","2352","0","0","0","125","2","7700","24946","0","0","0","180","7","10052","0","0","0","0","0","0","180","7","10052","0","0","0","0","0","0","6","4","54","7","113","7","7","2","0","0","0","0","0","0","72","6","3837","108","4","6215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","San Francisco State University","13","114","12","5068","0","0","0","49","2","2142","24946","0","0","0","163","13","7210","0","0","0","0","0","0","158","13","7134","0","0","0","5","2","76","40","11","45","11","72","9","5","2","1","1","0","0","0","0","88","11","4502","75","9","2708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","San Francisco State University","12","173","11","9130","0","0","0","139","3","7419","24946","0","0","0","312","12","16549","0","0","0","0","0","0","302","11","16146","0","0","0","10","1","403","56","12","116","12","129","9","11","2","0","0","0","0","0","0","115","10","6210","197","9","10339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","San Francisco State University","13","206","13","9800","0","0","0","37","2","1405","24946","0","0","0","243","13","11205","0","0","0","0","0","0","238","13","10933","0","0","0","5","2","272","49","9","132","12","61","10","1","1","0","0","0","0","0","0","124","11","5703","119","9","5502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","San Francisco State University","12","221","12","10425","0","0","0","48","2","2290","24946","0","0","0","269","12","12715","0","0","0","0","0","0","254","11","12005","0","0","0","15","1","710","67","9","88","11","113","11","1","1","0","0","0","0","0","0","164","11","8023","105","8","4692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","San Francisco State University","10","144","10","7130","0","0","0","7","1","365","24946","0","0","0","151","10","7495","0","0","0","0","0","0","141","10","7155","0","0","0","10","1","340","39","7","65","8","46","6","1","1","0","0","0","0","0","0","100","5","5384","51","7","2111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","San Francisco State University","10","77","9","3458","0","0","0","13","3","483","24946","0","0","0","90","10","3941","0","0","0","0","0","0","48","9","1947","0","0","0","42","5","1994","29","5","48","7","13","5","0","0","0","0","0","0","0","0","65","10","2878","25","6","1063","1","1","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","San Francisco State University","9","86","8","3513","0","0","0","65","3","3313","24946","0","0","0","151","9","6826","0","0","0","0","0","0","151","9","6826","0","0","0","0","0","0","41","6","46","8","62","7","2","2","0","0","0","0","0","0","105","7","5153","46","7","1673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","San Francisco State University","9","85","9","3193","0","0","0","34","2","1634","24946","0","0","0","119","9","4827","0","0","0","0","0","0","104","9","4422","0","0","0","15","3","405","22","6","61","9","36","4","0","0","0","0","0","0","0","0","95","9","4092","24","3","735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","San Francisco State University","18","388","18","16084","0","0","0","4","2","94","24946","0","0","0","392","18","16178","0","0","0","0","0","0","310","17","12953","0","0","0","82","11","3225","274","18","108","16","10","0","0","0","0","0","0","0","0","0","304","18","13932","88","13","2246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","San Francisco State University","9","51","8","1561","0","0","0","2","1","101","24946","0","0","0","53","9","1662","0","0","0","0","0","0","53","9","1662","0","0","0","0","0","0","45","8","5","2","3","2","0","0","0","0","0","0","0","0","50","9","1621","3","2","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","San Francisco State University","18","228","18","7702","0","0","0","3","2","81","24946","0","0","0","231","18","7783","0","0","0","0","0","0","229","18","7718","0","0","0","2","1","65","172","17","42","12","17","4","0","0","0","0","0","0","0","0","216","17","7368","15","6","415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","San Francisco State University","21","361","19","14055","0","0","0","56","6","1883","24946","0","0","0","417","21","15938","0","0","0","0","0","0","417","21","15938","0","0","0","0","0","0","296","20","92","14","25","9","4","2","0","0","0","0","0","0","364","20","13929","53","3","2009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","San Francisco State University","23","438","23","16188","0","0","0","42","5","5689","24946","0","0","0","480","23","21877","0","0","0","0","0","0","480","23","21877","0","0","0","0","0","0","273","22","188","20","16","5","3","2","0","0","0","0","0","0","442","23","19653","38","6","2224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","San Francisco State University","11","309","11","13032","0","0","0","2","1","28","24946","0","0","0","311","11","13060","0","0","0","0","0","0","311","11","13060","0","0","0","0","0","0","274","10","37","9","0","0","0","0","0","0","0","0","0","0","305","10","12918","6","3","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","San Francisco State University","13","480","13","25277","0","0","0","8","2","478","24946","0","0","0","488","13","25755","0","0","0","0","0","0","488","13","25755","0","0","0","0","0","0","404","13","83","12","1","1","0","0","0","0","0","0","0","0","478","13","25536","10","4","219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","Scripps Institution of Oceanography/UC San Diego","154","3135","149","115181","37","3","3384","744","66","25752","24947","0","0","0","3843","154","138544","73","6","5773","0","0","0","3532","152","131112","0","0","0","384","32","13205","1576","143","1620","118","577","89","96","32","6","4","4","3","37","3","3484","147","129611","432","47","14706","14","4","448","0","0","0","0","0","0","0","0","0","37","3","3384","0","0","0","0"
"2001","Scripps Institution of Oceanography/UC San Diego","112","2275","112","75555","0","0","0","0","0","0","24947","0","0","0","2275","112","75555","0","0","0","0","0","0","924","58","41723","0","0","0","1351","112","33832","969","103","925","89","321","57","58","14","1","1","1","0","0","0","2123","101","70152","152","32","5403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","Scripps Institution of Oceanography/UC San Diego","103","2670","103","90245","0","0","0","0","0","0","24947","0","0","0","2670","103","90245","0","0","0","0","0","0","1006","33","33699","0","0","0","1664","70","56546","1078","93","1035","82","443","53","106","14","6","4","2","0","0","0","2039","103","65555","631","61","24690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","Scripps Institution of Oceanography/UC San Diego","107","2676","107","91702","0","0","0","0","0","0","24947","0","0","0","2676","107","91702","0","0","0","0","0","0","1186","45","44882","0","0","0","1490","62","46820","950","93","1150","89","466","67","108","15","1","1","1","0","0","0","2457","78","85257","219","29","6445","0","0","0","0","0","0","1","1","30","0","0","0","0","0","0","0","0","0","0"
"2000","Scripps Institution of Oceanography/UC San Diego","112","2098","112","75542","0","0","0","0","0","0","24947","0","0","0","2098","112","75542","0","0","0","0","0","0","750","41","27745","0","0","0","1348","112","47797","887","98","888","92","291","57","29","55","2","1","1","0","0","0","1949","112","70579","149","112","4963","0","0","0","0","0","0","3","3","40","0","0","0","0","0","0","0","0","0","0"
"2002","Scripps Institution of Oceanography/UC San Diego","112","2693","112","88412","0","0","0","0","0","0","24947","0","0","0","2693","112","88412","0","0","0","0","0","0","1527","56","53765","0","0","0","1166","112","34647","944","94","1105","91","493","61","130","2","9","3","12","0","0","0","2552","112","83851","141","31","4561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","Scripps Institution of Oceanography/UC San Diego","118","3528","118","124056","0","0","0","10","2","812","24947","4","3","190","3524","118","123866","10","2","812","0","0","0","2679","97","97397","0","0","0","859","44","27471","1660","114","1496","94","142","74","183","26","18","8","30","2","9","2","3397","116","119634","141","26","5234","0","0","0","5","4","102","8","2","137","8","2","137","0","0","0","0","0","0","0"
"2004","Scripps Institution of Oceanography/UC San Diego","126","3242","125","113237","28","4","1982","151","9","4718","24947","49","7","1855","3364","126","117754","8","2","328","0","0","0","2904","88","97371","0","0","0","517","48","22566","1159","115","1332","107","717","90","149","33","24","6","28","4","12","4","3221","119","114186","200","28","5751","0","0","0","4","4","89","5","3","145","5","3","145","56","5","5715","37","2","6585","0"
"2005","Scripps Institution of Oceanography/UC San Diego","121","3277","121","126334","12","2","683","56","4","2186","24947","18","8","245","3321","121","128704","6","2","254","0","0","0","2780","93","107368","0","0","0","565","35","21835","1280","110","1613","101","345","63","58","19","32","6","11","2","6","2","3021","111","119851","324","43","9352","0","0","0","2","2","68","8","5","183","8","5","183","17","3","879","0","0","0","0"
"2006","Scripps Institution of Oceanography/UC San Diego","127","3127","126","91708","0","0","0","320","14","13604","24947","33","13","695","3407","126","104373","6","2","221","1","1","23","2879","93","88462","0","0","0","568","31","16850","1384","108","1329","106","601","79","122","27","9","3","1","1","1","1","3084","107","93072","363","55","12240","0","0","0","9","7","205","5","1","146","5","1","146","0","0","0","0","0","0","0"
"2007","Scripps Institution of Oceanography/UC San Diego","124","2858","124","91491","0","0","0","92","16","2811","24947","27","9","404","2923","124","93898","0","0","0","0","0","0","2399","96","80477","0","0","0","551","30","13825","1279","110","1129","82","495","73","41","15","6","2","0","0","0","0","2714","110","87551","236","41","6751","0","0","0","25","8","814","18","3","461","14","2","365","0","0","0","0","0","0","0"
"2008","Scripps Institution of Oceanography/UC San Diego","133","2780","129","83897","6","2","374","763","33","25554","24947","31","13","763","3518","133","109062","0","0","0","0","0","0","2861","106","93160","0","0","0","688","57","16665","1628","120","1428","92","379","67","78","16","24","3","7","2","5","2","3169","129","98120","380","55","11705","0","0","0","6","2","172","45","4","1271","45","4","1271","10","3","539","0","0","0","0"
"2009","Scripps Institution of Oceanography/UC San Diego","146","3007","139","95553","0","0","0","894","25","30549","24947","45","15","276","3856","142","125826","0","0","0","0","0","0","2766","103","93154","0","0","0","1135","42","32948","1801","127","1522","109","459","67","90","18","22","3","5","2","2","2","3548","135","114592","353","46","11510","0","0","0","9","6","203","15","1","600","15","1","600","6","6","219","0","0","0","0"
"2010","Scripps Institution of Oceanography/UC San Diego","152","2683","139","79236","0","0","0","854","39","32303","24947","0","0","0","3482","146","109843","55","16","1696","0","0","0","2707","117","95281","0","0","0","830","37","16258","1687","126","1207","100","562","78","73","17","4","2","2","1","2","1","3150","140","99863","387","54","11676","550","34","8698","12","6","417","22","4","568","22","4","568","0","0","0","0","0","0","0"
